timestamp,user_id,role,ip_address,location,login_time_hour,session_duration_min,access_frequency,failed_logins,file_access_count,sensitive_file_access_count,data_transferred_mb,unusual_location_flag,unusual_device_flag,is_anomaly,ensemble_score,is_anomaly_pred,rf_score,if_score,ae_score,risk_score,risk_level,threat_type
2026-08-01 21:17:53,user_024,Admin,192.168.184.226,US-West,21,94.33,11,0,18,0,105.2,0,0,0,0.13273379336004712,0,0.0,0.3169196382686743,0.08724767986404448,12.97,LOW,Anomalous Behavioral Deviation
2026-08-02 18:15:21,user_081,Developer,192.168.105.171,AP-South,18,74.63,16,0,15,2,78.65,0,0,0,0.12110385314256068,0,0.0,0.2926041089144763,0.07476966008997595,12.2,LOW,Anomalous Behavioral Deviation
2026-08-06 23:06:14,user_093,Developer,192.168.132.94,DE-Frankfurt,23,137.73,8,0,18,1,108.04,0,0,0,0.12791022662835638,0,0.0,0.3083386266165228,0.07996682925029361,12.65,LOW,Anomalous Behavioral Deviation
2026-08-01 20:04:59,user_029,Developer,192.168.37.204,AP-South,20,39.41,11,0,15,2,229.37,0,0,0,0.12228454172774188,0,0.0,0.297784392522804,0.07224001737904197,12.28,LOW,Anomalous Behavioral Deviation
2026-08-12 00:10:30,user_074,Developer,192.168.19.178,DE-Frankfurt,0,67.55,13,0,16,1,36.77,0,0,0,0.13221442341532597,0,0.0,0.3238258899132068,0.07550144778281441,12.94,LOW,Anomalous Behavioral Deviation
2026-08-23 20:11:10,user_066,Analyst,192.168.169.134,US-East,20,57.73,15,0,9,0,71.05,0,0,0,0.12380808409543664,0,0.0,0.30398089446233634,0.06965908413447573,12.38,LOW,Anomalous Behavioral Deviation
2026-08-28 07:00:00,user_024,HR,185.69.94.67,RU-Moscow,7,4.604340506105882,53,10,1,1,2.5960187679268847,1,1,1,0.6616262767512828,1,1.0,0.5735476677010518,0.24353837222365857,78.07,HIGH,Brute Force Authentication Attack
2026-08-04 16:37:52,user_074,DevOps,192.168.1.4,UK-London,16,107.12,12,0,23,3,31.07,0,0,0,0.13840396742576602,0,0.0,0.3342947413862356,0.08560323176233421,13.36,LOW,Anomalous Behavioral Deviation
2026-08-27 19:46:29,user_032,Admin,192.168.122.170,AP-South,19,67.26,19,0,27,2,104.78,0,0,0,0.13376496693509235,0,0.0,0.3160268362176887,0.09262229703560522,13.04,LOW,Anomalous Behavioral Deviation
2026-08-29 15:03:00,user_095,Analyst,192.168.18.105,US-East,15,144.91,11,0,14,2,800.0,0,0,0,0.14736134460307906,0,0.02,0.34583490323218624,0.07327651388725549,13.99,LOW,Anomalous Behavioral Deviation
2026-08-12 19:05:51,user_025,DevOps,192.168.165.128,DE-Frankfurt,19,141.04,13,0,20,2,75.73,0,0,0,0.13267665263888917,0,0.0,0.3183445395452402,0.08502425519222045,12.97,LOW,Anomalous Behavioral Deviation
2026-08-29 02:28:58,user_087,Developer,192.168.11.121,US-West,2,128.59,14,0,16,1,61.9,0,0,0,0.13716567364376128,0,0.0,0.3359685337575816,0.07830674731443084,13.27,LOW,Anomalous Behavioral Deviation
2026-08-02 13:42:04,user_072,Developer,192.168.197.48,UK-London,13,123.55,17,0,18,2,120.14,0,0,0,0.1428214291576531,0,0.0,0.32390000632088267,0.1178257077813767,13.67,LOW,Anomalous Behavioral Deviation
2026-08-18 17:40:53,user_100,Admin,192.168.124.242,DE-Frankfurt,17,106.34,9,2,16,1,151.93,0,0,0,0.2060024161792504,0,0.0,0.4020062887520053,0.2612008604641943,18.79,LOW,Anomalous Behavioral Deviation
2026-08-16 17:26:47,user_093,Developer,192.168.107.210,UK-London,17,60.63,18,2,19,0,148.59,0,0,0,0.15122137074653833,0,0.0,0.3655517527434945,0.09311302914526103,14.27,LOW,Anomalous Behavioral Deviation
2026-08-04 23:11:57,user_050,Analyst,192.168.60.114,DE-Frankfurt,23,115.36,13,0,13,1,61.39,0,0,0,0.12919056076277213,0,0.0,0.3115090736587739,0.08064953992880511,12.73,LOW,Anomalous Behavioral Deviation
2026-08-06 22:06:00,user_003,Analyst,192.168.35.180,DE-Frankfurt,22,109.16,15,0,5,1,93.2,0,0,0,0.13340975140867167,0,0.0,0.3202448409686339,0.0852962282785992,13.02,LOW,Anomalous Behavioral Deviation
2026-08-03 17:16:32,user_051,Developer,192.168.128.145,US-West,17,109.49,16,0,20,0,140.02,0,0,0,0.12939966248675702,0,0.0,0.31181556406104727,0.0810568602615619,12.75,LOW,Anomalous Behavioral Deviation
2026-08-10 00:49:04,user_091,Admin,192.168.236.231,UK-London,0,112.99,11,0,20,0,30.88,0,1,0,0.26727605559753687,0,0.0,0.41702876719951987,0.4852639483108196,25.04,LOW,Off-Hours Privilege Escalation
2026-08-07 19:12:35,user_060,Admin,192.168.74.39,US-West,19,52.53,11,0,22,3,59.94,0,0,0,0.133671000465815,0,0.0,0.31670230134847877,0.09130077997538978,13.03,LOW,Anomalous Behavioral Deviation
2026-08-18 19:25:26,user_044,Admin,192.168.74.112,UK-London,19,30.97,11,0,21,1,6.83,0,0,0,0.13697376634386038,0,0.0,0.324639941738991,0.09339914694085416,13.26,LOW,Anomalous Behavioral Deviation
2026-08-12 21:26:32,user_055,Developer,192.168.107.149,US-West,21,54.62,13,0,20,0,284.01,0,1,0,0.2105136874329927,0,0.0,0.3724889907478447,0.32057016268498834,19.2,LOW,Anomalous Behavioral Deviation
2026-08-23 19:38:14,user_035,Admin,192.168.109.218,DE-Frankfurt,19,19.51,16,0,20,1,58.91,0,0,0,0.1379358542986869,0,0.0,0.3324461789203177,0.08631876670630292,13.33,LOW,Anomalous Behavioral Deviation
2026-08-28 18:49:01,user_045,DevOps,192.168.214.185,US-West,18,83.92,17,0,13,1,16.76,0,0,0,0.13280967366090582,0,0.0,0.31812741936808175,0.08586030752830882,12.98,LOW,Anomalous Behavioral Deviation
2026-08-28 18:09:08,user_050,HR,192.168.101.157,UK-London,18,60.26,15,0,19,1,23.57,0,0,0,0.13463981732236355,0,0.0,0.3218775703166079,0.0879306708462032,13.1,LOW,Anomalous Behavioral Deviation
2026-08-23 19:54:34,user_012,Sales,192.168.127.108,US-West,19,55.8,16,0,26,0,199.83,0,0,0,0.14378922991485638,0,0.0,0.3444327293576205,0.09295109855875686,13.74,LOW,Anomalous Behavioral Deviation
2026-08-27 22:28:03,user_022,Admin,192.168.153.112,AP-South,22,142.76,16,0,14,1,8.45,0,1,0,0.24565963185585526,0,0.0,0.3643957484174425,0.4724844796390016,22.69,LOW,Anomalous Behavioral Deviation
2026-08-21 00:48:26,user_090,Analyst,192.168.154.104,AP-South,0,204.33,11,0,24,1,62.65,0,0,0,0.14899231757470058,0,0.0,0.3579011893208409,0.09490760524962501,14.11,LOW,Anomalous Behavioral Deviation
2026-08-22 20:19:38,user_080,DevOps,192.168.55.3,DE-Frankfurt,20,173.35,11,0,15,2,2.77,0,0,0,0.1375167456706418,0,0.0,0.3323524899319654,0.0847734967778156,13.3,LOW,Anomalous Behavioral Deviation
2026-08-13 00:41:31,user_096,Admin,192.168.181.17,UK-London,0,76.1,9,1,13,2,283.49,0,0,0,0.17940065433023605,0,0.0,0.4128939125038914,0.13955113981549622,16.47,LOW,Off-Hours Privilege Escalation
2026-08-26 12:19:00,user_007,Developer,10.0.61.143,US-East,12,548.3952460452329,104,2,181,62,11712.2,1,1,1,0.8879928813099756,1,1.0,0.6799796608856445,1.0,93.26,CRITICAL,Mass Data Exfiltration
2026-08-10 21:55:37,user_026,DevOps,192.168.70.100,AP-South,21,219.66,10,1,23,5,69.02,0,0,0,0.17971655927081348,0,0.0,0.41589179181307234,0.13661772854495274,16.5,LOW,Anomalous Behavioral Deviation
2026-08-14 22:15:18,user_045,Analyst,192.168.65.141,DE-Frankfurt,22,119.24,10,0,12,3,108.01,0,0,0,0.13580425967440352,0,0.0,0.3212685118931158,0.09344112204725204,13.18,LOW,Anomalous Behavioral Deviation
2026-08-13 02:52:20,user_034,Admin,192.168.124.49,US-West,2,50.13,16,0,21,2,14.72,0,0,0,0.14839167781685159,0,0.0,0.35262480502531934,0.09989198423195925,14.07,LOW,Off-Hours Privilege Escalation
2026-08-05 19:28:31,user_019,Admin,192.168.64.230,UK-London,19,86.62,16,0,14,0,83.58,0,0,0,0.13591691440612988,0,0.0,0.3257717383103037,0.08758722399009435,13.19,LOW,Anomalous Behavioral Deviation
2026-08-02 21:05:37,user_071,Developer,192.168.160.47,DE-Frankfurt,21,95.31,10,0,17,1,29.32,0,0,0,0.11800929232550238,0,0.0,0.2889592930720962,0.0674941590010748,12.01,LOW,Anomalous Behavioral Deviation
2026-08-21 17:30:34,user_041,Developer,192.168.83.177,US-East,17,107.79,15,0,20,2,23.49,0,0,0,0.12329243074348448,0,0.0,0.2969342688123353,0.07746174663666847,12.34,LOW,Anomalous Behavioral Deviation
2026-08-06 18:31:10,user_018,Sales,192.168.16.216,UK-London,18,96.41,20,2,20,1,125.76,0,1,0,0.25342326124915787,0,0.01,0.4159049060137704,0.41542617657735287,23.51,LOW,Anomalous Behavioral Deviation
2026-08-06 21:48:38,user_039,Developer,192.168.149.165,DE-Frankfurt,21,229.66,11,0,14,1,128.88,0,0,0,0.13562233204742036,0,0.0,0.3313462083960702,0.07860463643518312,13.17,LOW,Anomalous Behavioral Deviation
2026-08-10 18:17:42,user_017,Developer,192.168.175.75,US-East,18,51.07,11,0,26,2,18.16,0,0,0,0.12488293543746332,0,0.0,0.298950376373722,0.08100121482664248,12.45,LOW,Anomalous Behavioral Deviation
2026-08-30 01:13:03,user_012,Developer,192.168.82.186,UK-London,1,86.72,11,0,15,3,19.43,0,0,0,0.141101162128346,0,0.0,0.34425654270014905,0.08244548873317535,13.55,LOW,Anomalous Behavioral Deviation
2026-08-03 18:55:58,user_076,Developer,192.168.184.53,US-East,18,133.68,17,0,13,3,1.0,0,0,0,0.1338436126359169,0,0.0,0.3171197080240248,0.09140685931003294,13.05,LOW,Anomalous Behavioral Deviation
2026-08-02 19:51:45,user_064,Developer,192.168.188.227,US-West,19,74.55,10,0,17,3,73.56,0,0,0,0.12440750906912029,0,0.0,0.29973698251928804,0.07799826074947791,12.42,LOW,Anomalous Behavioral Deviation
2026-08-20 22:05:24,user_065,Analyst,192.168.127.91,US-East,22,60.8,11,0,22,2,2.64,0,0,0,0.12291014362632093,0,0.0,0.29716443119438674,0.07561037083314232,12.32,LOW,Anomalous Behavioral Deviation
2026-08-05 19:20:36,user_092,DevOps,192.168.72.159,US-East,19,20.59,12,0,20,1,120.77,0,0,0,0.13524367708628182,0,0.0,0.32394882090661137,0.08744635907587134,13.14,LOW,Anomalous Behavioral Deviation
2026-08-05 22:03:27,user_066,Analyst,192.168.58.251,US-West,22,221.69,12,0,16,2,16.94,0,0,0,0.1571932412413835,0,0.0,0.358594424250433,0.12674077101492792,14.72,LOW,Anomalous Behavioral Deviation
2026-08-09 19:39:49,user_062,Developer,192.168.173.92,US-East,19,174.4,6,0,12,0,21.57,0,0,0,0.13324782938113164,0,0.0,0.3207345191257932,0.0839629907484161,13.01,LOW,Anomalous Behavioral Deviation
2026-08-16 18:27:01,user_002,DevOps,192.168.130.28,EU-Central,18,74.21,8,0,23,2,22.5,0,0,0,0.14009089845976644,0,0.0,0.3389421889517885,0.08584452930656186,13.48,LOW,Anomalous Behavioral Deviation
2026-08-03 20:00:00,user_079,DevOps,192.168.138.82,DE-Frankfurt,20,173.13,12,0,23,3,45.81,0,0,0,0.13858666979840573,0,0.0,0.334705066200075,0.08575958651351795,13.37,LOW,Anomalous Behavioral Deviation
2026-08-24 17:46:58,user_055,DevOps,192.168.13.34,AP-South,17,76.32,5,1,23,1,27.56,0,0,0,0.18314191725951642,0,0.0,0.3845556181216606,0.19418980366774083,16.78,LOW,Anomalous Behavioral Deviation
2026-08-17 21:54:49,user_065,Analyst,192.168.208.153,AP-South,21,208.23,11,0,16,2,71.72,0,0,0,0.13671629094750287,0,0.0,0.3304433551074242,0.08424446663961767,13.24,LOW,Anomalous Behavioral Deviation
2026-08-30 14:29:30,user_077,Analyst,192.168.249.180,DE-Frankfurt,14,106.25,17,0,21,3,323.04,0,0,0,0.1469930986315796,0,0.0,0.3530236058882599,0.09373934628275464,13.97,LOW,Anomalous Behavioral Deviation
2026-08-03 21:06:20,user_083,Developer,192.168.248.158,EU-Central,21,225.25,16,0,14,2,137.85,0,0,0,0.13500862131057145,0,0.0,0.3306854993738506,0.07707478611889497,13.13,LOW,Anomalous Behavioral Deviation
2026-08-10 00:53:03,user_081,Developer,192.168.249.22,UK-London,0,144.65,15,0,21,1,300.53,0,0,0,0.14775050145023993,0,0.0,0.3588462767777233,0.08861721831214717,14.02,LOW,Anomalous Behavioral Deviation
2026-08-26 18:23:18,user_081,Analyst,192.168.29.66,AP-South,18,169.49,13,0,19,0,79.85,0,0,0,0.13053595947017982,0,0.0,0.3190057016768507,0.07553585553312829,12.82,LOW,Anomalous Behavioral Deviation
2026-08-18 20:49:14,user_004,Developer,192.168.251.98,US-East,20,48.86,4,0,19,0,12.7,0,0,0,0.12836650291621737,0,0.0,0.3072811686447975,0.08327237556215303,12.68,LOW,Anomalous Behavioral Deviation
2026-08-13 23:43:12,user_018,Analyst,192.168.122.212,UK-London,23,62.71,14,1,16,0,34.24,0,0,0,0.14090922261532202,0,0.0,0.33757039407697964,0.09103833875351657,13.53,LOW,Anomalous Behavioral Deviation
2026-08-16 00:37:15,user_082,DevOps,192.168.27.195,EU-Central,0,150.72,10,2,22,0,137.72,0,0,0,0.24108524467093262,0,0.0,0.426321375236531,0.36749105335258714,22.21,LOW,Off-Hours Privilege Escalation
2026-08-11 18:06:16,user_092,Analyst,192.168.224.140,US-East,18,95.63,14,0,21,4,127.89,0,0,0,0.12802818698834892,0,0.0,0.3089138606076335,0.07963334310270885,12.65,LOW,Anomalous Behavioral Deviation
2026-08-13 02:04:02,user_039,HR,192.168.158.104,US-East,2,44.82,15,0,22,1,28.05,0,0,0,0.14669148959802025,0,0.0,0.35123038955111074,0.09504341302052605,13.95,LOW,Anomalous Behavioral Deviation
2026-08-18 04:22:00,user_037,Analyst,185.95.103.138,RU-Moscow,4,6.2894550975151065,85,24,1,0,9.822491810500116,1,1,1,0.7480168568609368,1,1.0,0.5864395930905755,0.5710519971169413,85.67,HIGH,Brute Force Authentication Attack
2026-08-01 23:00:56,user_098,Analyst,192.168.107.237,AP-South,23,113.1,16,1,16,0,5.52,0,0,0,0.14685015684691477,0,0.0,0.35239701191725536,0.09404481070350157,13.96,LOW,Anomalous Behavioral Deviation
2026-08-07 22:23:33,user_026,Admin,192.168.161.219,US-West,22,192.29,7,2,18,1,147.89,0,0,0,0.3480166736340118,0,0.0,0.4392436101153193,0.7771256403746001,35.16,MEDIUM,Anomalous Behavioral Deviation
2026-08-15 13:05:01,user_046,Developer,192.168.182.181,US-West,13,70.19,11,0,20,1,18.38,0,0,0,0.1440478522007358,0,0.0,0.32393748930778143,0.12267892377204918,13.76,LOW,Anomalous Behavioral Deviation
2026-08-02 21:18:22,user_084,Admin,192.168.88.240,US-West,21,99.32,19,0,19,1,134.71,0,0,0,0.12924125470983733,0,0.0,0.3069943668078351,0.08717290530838019,12.74,LOW,Anomalous Behavioral Deviation
2026-08-05 20:40:52,user_097,Developer,192.168.67.32,US-East,20,92.56,7,1,16,2,105.27,0,0,0,0.14549109672553096,0,0.0,0.32461311504490264,0.12750602583926018,13.86,LOW,Anomalous Behavioral Deviation
2026-08-25 21:22:42,user_096,Developer,192.168.237.138,DE-Frankfurt,21,88.12,14,1,17,4,54.81,0,0,0,0.13477195599417133,0,0.0,0.33629412090886435,0.06827605470427528,13.11,LOW,Anomalous Behavioral Deviation
2026-08-15 15:44:00,user_013,Analyst,192.168.219.95,US-East,15,113.72,10,0,10,0,235.35,0,0,0,0.13120112752558338,0,0.0,0.3235950123233712,0.07177149284961398,12.87,LOW,Anomalous Behavioral Deviation
2026-08-07 22:18:30,user_084,Developer,192.168.101.196,US-West,22,80.02,11,0,17,2,2.45,0,0,0,0.12159067390843437,0,0.0,0.2950347058360988,0.07331410746319919,12.23,LOW,Anomalous Behavioral Deviation
2026-08-24 23:22:08,user_061,Developer,192.168.109.233,US-East,23,71.04,16,0,16,0,262.78,0,0,0,0.12959295734145773,0,0.0,0.30359212272619107,0.09334285754916341,12.76,LOW,Anomalous Behavioral Deviation
2026-08-14 21:37:29,user_045,DevOps,192.168.105.180,AP-South,21,44.32,11,0,13,1,110.45,0,0,0,0.12799487647262578,0,0.0,0.30697136884699994,0.08221958950470316,12.65,LOW,Anomalous Behavioral Deviation
2026-08-22 15:45:46,user_024,DevOps,192.168.183.26,UK-London,15,73.9,18,1,23,1,157.59,1,0,0,0.30931893998795923,0,0.02,0.41144496514152606,0.6292528087537005,30.07,MEDIUM,Anomalous Behavioral Deviation
2026-08-04 21:41:11,user_092,Developer,192.168.235.215,US-West,21,111.92,15,0,20,3,242.02,0,0,0,0.1225448510424396,0,0.0,0.3005476355459281,0.06941271440545908,12.3,LOW,Anomalous Behavioral Deviation
2026-08-07 19:06:07,user_001,DevOps,192.168.247.118,UK-London,19,47.57,11,0,21,3,332.62,0,0,0,0.1401006586059741,0,0.0,0.3407084967295132,0.08341073900257799,13.48,LOW,Anomalous Behavioral Deviation
2026-08-23 21:58:31,user_075,HR,192.168.135.105,UK-London,21,105.18,9,0,23,2,31.95,1,0,0,0.3024808742495592,0,0.0,0.3798776940919737,0.6780947252694738,29.21,LOW,Anomalous Behavioral Deviation
2026-08-11 22:26:14,user_054,Analyst,192.168.159.114,DE-Frankfurt,22,100.29,12,0,20,1,150.12,0,0,0,0.1242240682270265,0,0.0,0.30181912541891576,0.07434949732162398,12.4,LOW,Anomalous Behavioral Deviation
2026-08-12 00:10:29,user_081,Developer,192.168.85.108,DE-Frankfurt,0,55.96,11,0,16,0,51.32,0,1,0,0.24115085565599048,0,0.0,0.3915495022488923,0.41643411947551273,22.22,LOW,Anomalous Behavioral Deviation
2026-08-23 21:49:21,user_022,Admin,192.168.209.222,US-West,21,67.4,14,0,16,0,127.91,0,0,0,0.13351322758050335,0,0.0,0.31848956529513117,0.08816751890882975,13.02,LOW,Anomalous Behavioral Deviation
2026-08-24 19:15:36,user_026,HR,192.168.5.13,EU-Central,19,42.3,15,0,21,1,40.49,0,0,0,0.14515468577308688,0,0.0,0.35117592923814167,0.08897244215894924,13.83,LOW,Anomalous Behavioral Deviation
2026-08-11 11:50:00,user_053,Developer,185.208.4.174,RU-Moscow,11,6.958360387098876,39,18,1,0,1.4645559747504224,1,1,1,0.6969028874473284,1,1.0,0.5779150643608486,0.3785304596841257,81.48,HIGH,Brute Force Authentication Attack
2026-08-15 15:25:47,user_008,Analyst,192.168.19.145,AP-South,15,117.77,9,0,19,0,133.15,1,0,0,0.29727538774811635,0,0.0,0.38631112362022335,0.6482659779241529,28.57,LOW,Anomalous Behavioral Deviation
2026-08-31 00:53:18,user_089,DevOps,192.168.171.241,US-West,0,59.1,8,0,15,1,210.24,0,0,0,0.14673398343296656,0,0.0,0.3565359065518934,0.0877856645592156,13.95,LOW,Off-Hours Privilege Escalation
2026-08-08 21:45:23,user_096,Analyst,192.168.115.210,US-West,21,42.07,13,0,14,3,79.82,0,0,0,0.1307330647308571,0,0.0,0.31052189865178204,0.08820160081093355,12.84,LOW,Anomalous Behavioral Deviation
2026-08-21 18:54:58,user_018,Developer,192.168.182.253,AP-South,18,98.46,14,0,12,2,4.38,0,1,0,0.250207413372465,0,0.01,0.34855019753024796,0.49685937694751303,23.17,LOW,Anomalous Behavioral Deviation
2026-08-15 19:33:35,user_072,DevOps,192.168.245.221,US-East,19,105.56,15,0,13,2,45.48,1,0,0,0.27650025930108213,0,0.0,0.367465803382623,0.5915489124686563,26.1,LOW,Anomalous Behavioral Deviation
2026-08-08 21:20:50,user_005,DevOps,192.168.123.173,US-West,21,237.68,11,0,22,3,19.13,0,0,0,0.14532231195740128,0,0.0,0.352124416524326,0.08831506469554876,13.85,LOW,Anomalous Behavioral Deviation
