timestamp,user_id,role,ip_address,location,login_time_hour,session_duration_min,access_frequency,failed_logins,file_access_count,sensitive_file_access_count,data_transferred_mb,unusual_location_flag,unusual_device_flag,is_anomaly,ensemble_score,is_anomaly_pred,rf_score,if_score,ae_score,risk_score,risk_level,threat_type
2026-09-02 23:36:07,user_060,HR,192.168.29.183,US-West,23,86.22,7,1,12,0,46.71,0,0,0,0.1831862924902485,0,0.0,0.3843318214393524,0.1946806199459007,16.79,LOW,Anomalous Behavioral Deviation
2026-09-02 23:36:09,user_053,Developer,192.168.111.78,US-West,23,21.94,7,0,30,2,188.9,0,0,0,0.1436303239342787,0,0.0,0.3476547024388405,0.0878047123227382,13.73,LOW,Anomalous Behavioral Deviation
2026-09-02 23:36:11,user_026,Admin,192.168.96.143,US-East,23,11.14,17,0,25,0,42.39,0,0,0,0.1592518991847265,0,0.0,0.3455880154756698,0.1531843750729681,14.87,LOW,Off-Hours Privilege Escalation
2026-09-02 23:36:13,user_088,Admin,192.168.55.201,US-West,23,26.6,16,0,14,1,213.99,0,0,0,0.1516149133597001,0,0.0,0.3574867799767949,0.1059781614712878,14.3,LOW,Off-Hours Privilege Escalation
2026-09-02 23:36:15,user_038,DevOps,192.168.67.183,AP-South,23,99.42,20,0,29,1,90.8,0,0,0,0.1401658879804815,0,0.0,0.3288302766396143,0.1003011646264663,13.48,LOW,Off-Hours Privilege Escalation
2026-09-02 23:36:17,user_037,DevOps,192.168.52.8,AP-South,23,55.71,18,0,17,2,68.63,0,0,0,0.1395417726814773,0,0.0,0.3280233680494661,0.0989343754566567,13.44,LOW,Off-Hours Privilege Escalation
2026-09-02 23:36:19,user_026,DevOps,192.168.116.205,AP-South,23,66.58,24,1,8,1,109.72,0,0,0,0.1474558412594824,0,0.0,0.3520137810422369,0.0970040715787981,14.0,LOW,Off-Hours Privilege Escalation
2026-09-02 23:36:21,user_016,DevOps,192.168.150.112,AP-South,23,72.02,8,0,20,0,59.37,0,0,0,0.1410928481346091,0,0.0,0.329887354262279,0.1025290965712461,13.55,LOW,Off-Hours Privilege Escalation
2026-09-02 23:36:23,user_017,Admin,192.168.66.182,EU-Central,23,63.16,20,0,5,1,214.6,0,0,0,0.1515067375104963,0,0.0,0.3584474899496797,0.104200464112434,14.3,LOW,Off-Hours Privilege Escalation
2026-09-02 23:36:25,user_094,Analyst,192.168.243.36,US-East,23,100.16,20,0,18,1,179.0,0,0,0,0.1254790107179736,0,0.0,0.3056884865491746,0.0739521617030503,12.49,LOW,Anomalous Behavioral Deviation
2026-09-02 23:36:27,user_020,DevOps,192.168.128.223,US-West,23,36.14,23,1,28,2,194.55,0,0,0,0.1560257534404777,0,0.0,0.3708874009397449,0.104860652446268,14.63,LOW,Off-Hours Privilege Escalation
2026-09-02 23:36:29,user_018,Analyst,192.168.48.66,US-East,23,109.78,22,0,23,1,137.53,0,0,0,0.1284376732055986,0,0.0,0.3122023851889258,0.0766673535578983,12.68,LOW,Anomalous Behavioral Deviation
2026-09-02 23:36:31,user_097,Analyst,10.0.43.157,US-West,23,194.21,63,0,238,30,4144.01,1,1,1,0.8557359525811423,1,0.97,0.6221027216604067,1.0,91.94,CRITICAL,Mass Data Exfiltration
2026-09-02 23:36:33,user_091,Developer,192.168.173.40,AP-South,23,115.14,7,1,20,2,102.45,0,0,0,0.1515817174293932,0,0.0,0.3405558835854351,0.1295486326979637,14.3,LOW,Anomalous Behavioral Deviation
2026-09-02 23:36:36,user_029,Developer,192.168.104.68,US-East,23,106.76,6,1,15,0,243.65,0,0,0,0.1899281190128405,0,0.0,0.3556394512870298,0.2618172442495204,17.36,LOW,Anomalous Behavioral Deviation
2026-09-02 23:36:38,user_037,DevOps,192.168.85.98,US-East,23,118.2,19,0,20,2,152.31,0,0,0,0.1352804377935816,0,0.0,0.3218551127513783,0.0905245933223969,13.14,LOW,Off-Hours Privilege Escalation
2026-09-02 23:36:40,user_021,Developer,192.168.98.130,AP-South,23,48.28,19,0,20,1,75.64,0,0,0,0.1278809400998145,0,0.0,0.3033309293585082,0.0868604592973467,12.65,LOW,Anomalous Behavioral Deviation
2026-09-02 23:36:42,user_082,DevOps,91.165.14.107,CN-Beijing,3,240.07,59,6,63,13,4348.86,1,1,1,0.7513389985839408,1,0.99,0.5799123553614367,0.6094786968297518,85.91,HIGH,Brute Force Authentication Attack
2026-09-02 23:36:44,user_009,Analyst,192.168.246.176,US-East,23,73.04,7,1,12,2,74.14,0,0,0,0.1603484921345966,0,0.0,0.3493124623596325,0.1523565212349008,14.96,LOW,Anomalous Behavioral Deviation
2026-09-02 23:36:46,user_038,Analyst,192.168.24.94,AP-South,23,72.98,22,0,28,0,146.04,0,0,0,0.1351620595766667,0,0.0,0.3255185083210662,0.0849223266571743,13.14,LOW,Anomalous Behavioral Deviation
2026-09-02 23:36:48,user_095,Analyst,192.168.177.173,AP-South,23,13.66,22,0,20,1,40.67,0,0,0,0.1381668371715528,0,0.0,0.3224884131371935,0.1011835702941403,13.34,LOW,Anomalous Behavioral Deviation
2026-09-02 23:36:50,user_028,Developer,192.168.133.106,US-East,23,12.1,25,0,9,3,142.31,0,0,0,0.1598602014333233,0,0.01,0.3635349637261604,0.1144918565166689,14.92,LOW,Anomalous Behavioral Deviation
2026-09-02 23:36:52,user_047,Analyst,192.168.214.58,US-East,23,60.75,10,1,8,1,107.78,0,0,0,0.146801497445425,0,0.0,0.3392429550279372,0.1122658527425879,13.95,LOW,Anomalous Behavioral Deviation
2026-09-02 23:36:54,user_080,Admin,91.44.2.54,KP-Pyongyang,3,202.65,60,4,142,32,1375.43,1,1,1,0.7672952554467369,1,0.99,0.5702197343964168,0.6868733936319644,87.03,HIGH,Mass Data Exfiltration
2026-09-02 23:36:56,user_066,HR,192.168.128.133,EU-Central,23,60.39,19,0,29,2,187.9,0,0,0,0.1540001842902048,0,0.0,0.3673247497204576,0.1017460875521788,14.48,LOW,Anomalous Behavioral Deviation
2026-09-02 23:36:58,user_079,Admin,192.168.7.233,US-West,23,94.31,6,0,21,3,213.85,0,0,0,0.1413210481914479,0,0.0,0.3371621730636057,0.0932571504767439,13.56,LOW,Off-Hours Privilege Escalation
2026-09-02 23:37:00,user_013,Admin,192.168.100.188,EU-Central,23,50.2,9,0,6,0,88.07,0,0,0,0.1475221535170597,0,0.0,0.3474904002915913,0.103602053660011,14.01,LOW,Off-Hours Privilege Escalation
2026-09-02 23:37:02,user_057,Analyst,192.168.41.189,EU-Central,23,83.35,5,1,30,3,24.95,0,0,0,0.1985127950438491,0,0.0,0.3817412580838099,0.2596134188580629,18.11,LOW,Anomalous Behavioral Deviation
2026-09-02 23:37:04,user_090,Developer,192.168.172.134,AP-South,23,57.83,5,1,13,1,209.25,0,0,0,0.1790177186106066,0,0.0,0.3528725229915272,0.2220493422542885,16.44,LOW,Anomalous Behavioral Deviation
2026-09-02 23:37:07,user_027,Developer,192.168.70.212,US-West,23,109.11,19,0,13,0,25.61,0,0,0,0.1374190495404189,0,0.0,0.3240156341801735,0.0960543103094325,13.29,LOW,Anomalous Behavioral Deviation
2026-09-02 23:37:09,user_081,Developer,192.168.37.161,US-West,23,24.99,18,0,16,2,95.81,0,0,0,0.1312733400790131,0,0.0,0.3203088350161996,0.0766609912933727,12.87,LOW,Anomalous Behavioral Deviation
2026-09-02 23:37:11,user_082,Analyst,192.168.146.25,AP-South,23,45.32,19,1,7,2,156.46,0,0,0,0.1532342126581043,0,0.01,0.3567582502106414,0.0974753003375192,14.42,LOW,Anomalous Behavioral Deviation
2026-09-02 23:37:13,user_048,Analyst,192.168.18.74,US-West,23,42.9,7,0,29,2,22.79,0,0,0,0.1386558118298479,0,0.0,0.3299916201115994,0.0926349791631526,13.38,LOW,Anomalous Behavioral Deviation
2026-09-02 23:37:15,user_036,Developer,192.168.179.103,EU-Central,23,47.32,11,0,21,1,126.5,0,0,0,0.1268268091084537,0,0.0,0.3087278649763698,0.0750882254668973,12.58,LOW,Anomalous Behavioral Deviation
2026-09-02 23:37:17,user_099,Admin,91.235.169.147,CN-Beijing,3,314.33,80,6,132,29,2984.78,1,1,1,0.8590264175225883,1,0.99,0.6086471500997204,0.9999996599507448,92.09,CRITICAL,Brute Force Authentication Attack
2026-09-02 23:37:19,user_075,HR,192.168.93.39,US-East,23,95.25,6,0,21,0,196.79,0,0,0,0.1389058126238378,0,0.0,0.3268234193902272,0.0980704633490333,13.39,LOW,Anomalous Behavioral Deviation
2026-09-02 23:37:21,user_093,DevOps,91.222.205.43,CN-Beijing,3,144.95,106,5,63,21,1279.49,1,1,1,0.7544857886690614,1,0.99,0.5448776568331846,0.671114435109787,86.14,HIGH,Mass Data Exfiltration
2026-09-02 23:37:23,user_087,DevOps,192.168.71.235,US-East,23,31.13,8,0,18,2,243.11,0,0,0,0.1421120448373064,0,0.0,0.3417842168895636,0.0899502757038365,13.62,LOW,Off-Hours Privilege Escalation
2026-09-02 23:37:25,user_002,Admin,192.168.80.217,AP-South,23,111.56,19,0,30,0,152.72,0,0,0,0.1456992530156665,0,0.0,0.3379128954710576,0.1097189584031854,13.87,LOW,Off-Hours Privilege Escalation
2026-09-02 23:37:27,user_026,Developer,192.168.235.5,AP-South,23,98.47,13,0,28,1,51.19,0,0,0,0.1299715325145045,0,0.0,0.306449825023109,0.0908563750256656,12.78,LOW,Anomalous Behavioral Deviation
2026-09-02 23:37:29,user_070,Developer,192.168.233.122,US-East,23,87.65,20,0,26,0,77.75,0,0,0,0.1325652805424487,0,0.0,0.3094168190595289,0.0970775754864546,12.96,LOW,Anomalous Behavioral Deviation
2026-09-02 23:37:31,user_003,HR,192.168.66.211,EU-Central,23,74.0,11,0,11,0,90.43,0,0,0,0.1484271901888059,0,0.0,0.3530797588263906,0.099397098398277,14.07,LOW,Anomalous Behavioral Deviation
2026-09-02 23:37:33,user_091,Admin,192.168.103.127,EU-Central,23,35.93,23,0,19,1,197.67,0,0,0,0.1453990267511395,0,0.0,0.3451368923385334,0.0984044577306114,13.85,LOW,Off-Hours Privilege Escalation
2026-09-02 23:37:35,user_096,Admin,192.168.134.89,AP-South,23,70.67,9,0,15,3,179.12,0,0,0,0.1398989522986521,0,0.0,0.3301364049151892,0.0974048423133437,13.46,LOW,Off-Hours Privilege Escalation
2026-09-02 23:37:37,user_039,HR,192.168.12.198,US-East,23,50.48,19,0,7,0,195.11,0,0,0,0.1438588329947759,0,0.0,0.3382310487536648,0.101911863723973,13.74,LOW,Anomalous Behavioral Deviation
2026-09-02 23:37:39,user_062,Admin,192.168.144.251,EU-Central,23,108.29,21,0,12,0,245.79,0,0,0,0.1499365751856125,0,0.0,0.3524996973373413,0.1062467244701723,14.18,LOW,Off-Hours Privilege Escalation
2026-09-02 23:37:41,user_030,DevOps,192.168.155.108,US-West,23,39.77,5,0,16,2,122.97,0,0,0,0.1403797956006941,0,0.0,0.3354554288918375,0.0918815819542039,13.5,LOW,Off-Hours Privilege Escalation
2026-09-02 23:37:43,user_091,Admin,192.168.112.3,US-West,23,32.79,21,1,8,1,177.77,0,0,0,0.1568763182784386,0,0.0,0.3767431267734679,0.1000648956308993,14.69,LOW,Off-Hours Privilege Escalation
2026-09-02 23:37:45,user_027,DevOps,91.121.50.179,CN-Beijing,3,236.24,86,6,82,30,1363.24,1,1,1,0.7425822068798781,1,0.99,0.5775716006540133,0.5777285866038935,85.26,HIGH,Brute Force Authentication Attack
2026-09-02 23:37:47,user_079,Admin,192.168.10.32,US-West,23,88.26,13,1,5,3,162.47,0,0,0,0.1980717644772077,0,0.02,0.4184744189959819,0.1744228713144561,18.07,LOW,Off-Hours Privilege Escalation
2026-09-02 23:37:49,user_092,DevOps,192.168.247.187,EU-Central,23,41.3,7,0,10,1,225.87,0,0,0,0.1496607752768954,0,0.0,0.3558621064126175,0.1004361521299174,14.16,LOW,Off-Hours Privilege Escalation
2026-09-02 23:37:51,user_095,Admin,192.168.73.23,EU-Central,23,21.06,17,1,5,3,67.98,0,0,0,0.2228506253995957,0,0.04,0.4188087450661089,0.2410702585058305,20.38,LOW,Off-Hours Privilege Escalation
2026-09-02 23:37:53,user_070,HR,192.168.184.252,AP-South,23,31.17,5,1,28,0,149.66,0,0,0,0.2158060636118509,0,0.0,0.397909813936842,0.3061505149358247,19.7,LOW,Anomalous Behavioral Deviation
2026-09-02 23:37:55,user_078,Developer,192.168.178.82,US-East,23,113.96,23,0,20,1,186.76,0,0,0,0.1293757620129978,0,0.0,0.3044044894663669,0.0913367627990776,12.74,LOW,Anomalous Behavioral Deviation
2026-09-02 23:37:58,user_075,Analyst,192.168.111.177,EU-Central,23,10.43,6,0,18,0,184.87,0,0,0,0.186596029570658,0,0.0,0.3831507781577475,0.2099730288617853,17.07,LOW,Anomalous Behavioral Deviation
2026-09-02 23:38:00,user_004,Admin,192.168.12.33,AP-South,23,21.44,7,0,19,3,31.03,0,0,0,0.1421585582095481,0,0.0,0.330868228584619,0.1054187128197258,13.62,LOW,Off-Hours Privilege Escalation
2026-09-02 23:38:02,user_042,DevOps,192.168.206.165,US-West,23,108.84,5,0,6,2,142.41,0,0,0,0.1495304328758849,0,0.01,0.3477459607025329,0.0952773865199936,14.15,LOW,Off-Hours Privilege Escalation
2026-09-02 23:38:04,user_046,HR,192.168.76.182,EU-Central,23,61.87,11,1,10,3,40.34,0,0,0,0.1717560884273422,0,0.0,0.4085994130250309,0.1149851754743256,15.85,LOW,Anomalous Behavioral Deviation
2026-09-02 23:38:06,user_020,DevOps,192.168.207.167,US-East,23,96.33,17,0,20,2,162.21,0,0,0,0.1342750043908742,0,0.0,0.322129685944553,0.0861184572411228,13.07,LOW,Off-Hours Privilege Escalation
2026-09-02 23:38:08,user_088,Admin,185.242.124.184,RU-Moscow,23,3.38,49,14,5,1,1.26,1,1,1,0.6229819414019542,1,0.97,0.5408431095984649,0.1827474121699656,73.84,HIGH,Brute Force Authentication Attack
2026-09-02 23:38:10,user_011,DevOps,91.26.251.119,CN-Beijing,3,324.09,60,5,139,45,4422.52,1,1,1,0.7861979541195763,1,0.99,0.6261040461217513,0.6842461519078531,88.26,HIGH,Mass Data Exfiltration
2026-09-02 23:38:12,user_003,Analyst,185.249.199.179,RU-Moscow,23,3.64,66,22,0,1,0.77,1,1,1,0.844634031061848,1,1.0,0.5972929327547665,0.9423260183907188,91.43,CRITICAL,Brute Force Authentication Attack
2026-09-02 23:38:14,user_029,Developer,192.168.217.226,US-West,23,72.72,16,0,16,0,37.52,0,0,0,0.1330309640182647,0,0.0,0.3149480264284395,0.0911966190732436,12.99,LOW,Anomalous Behavioral Deviation
2026-09-02 23:38:16,user_057,DevOps,192.168.164.120,US-West,23,28.08,15,1,23,1,106.56,0,0,0,0.156316639281346,0,0.0,0.3681310348712882,0.1098831083055805,14.65,LOW,Off-Hours Privilege Escalation
2026-09-02 23:38:18,user_048,Analyst,192.168.141.7,AP-South,23,50.92,13,0,24,3,28.89,0,0,0,0.1327335733961444,0,0.0,0.3131700374445078,0.0924962411622668,12.97,LOW,Anomalous Behavioral Deviation
2026-09-02 23:38:20,user_015,DevOps,192.168.107.82,US-West,23,39.23,10,1,15,3,112.48,0,0,0,0.158955547698126,0,0.0,0.3746164062946028,0.1113592219800602,14.85,LOW,Off-Hours Privilege Escalation
2026-09-02 23:38:22,user_026,Admin,192.168.173.57,US-West,23,87.34,13,1,24,3,39.27,0,0,0,0.1550111886403969,0,0.0,0.3653176248442579,0.1086000797796269,14.56,LOW,Off-Hours Privilege Escalation
2026-09-02 23:38:24,user_009,Developer,192.168.153.154,AP-South,23,49.03,19,0,6,3,63.69,0,0,0,0.1628791795568879,0,0.01,0.3478669975419138,0.1485029216688723,15.15,LOW,Anomalous Behavioral Deviation
2026-09-02 23:38:26,user_062,HR,192.168.91.222,AP-South,23,47.57,15,0,14,2,26.06,0,0,0,0.1415934150441246,0,0.0,0.3283887675229199,0.1066293856444107,13.58,LOW,Anomalous Behavioral Deviation
2026-09-02 23:38:28,user_031,HR,192.168.98.48,US-East,23,42.18,24,0,5,0,66.59,0,0,0,0.1467179231767674,0,0.0,0.3408513447067151,0.1096798101176687,13.95,LOW,Anomalous Behavioral Deviation
2026-09-02 23:38:30,user_100,Developer,192.168.104.199,US-East,23,40.7,25,0,8,0,101.38,0,0,0,0.135369034567327,0,0.0,0.3144014331173057,0.1013141319050801,13.15,LOW,Anomalous Behavioral Deviation
2026-09-02 23:38:32,user_096,DevOps,192.168.69.210,US-East,23,27.16,8,0,7,0,50.71,0,0,0,0.1423474133670548,0,0.0,0.332261281995143,0.104223858675019,13.64,LOW,Off-Hours Privilege Escalation
2026-09-02 23:38:34,user_012,DevOps,192.168.50.14,EU-Central,23,113.27,8,0,5,3,145.56,0,0,0,0.1963087571321562,0,0.01,0.3948177915154062,0.2164901204070561,17.91,LOW,Off-Hours Privilege Escalation
2026-09-02 23:38:36,user_090,Admin,192.168.85.249,AP-South,23,55.74,22,0,27,3,49.83,0,0,0,0.1440114142445269,0,0.0,0.3341741800178263,0.108201804953151,13.75,LOW,Off-Hours Privilege Escalation
2026-09-02 23:38:38,user_020,Developer,192.168.47.187,US-East,23,34.72,17,1,10,3,209.89,0,0,0,0.1506743134258508,0,0.01,0.3582984342046601,0.0850794458168792,14.23,LOW,Anomalous Behavioral Deviation
2026-09-02 23:38:40,user_013,Admin,91.139.63.241,RU-Moscow,3,319.71,108,4,111,37,2321.68,1,1,1,0.8125142668477394,1,0.99,0.6141879612939296,0.8061939215794562,89.8,HIGH,Mass Data Exfiltration
2026-09-02 23:38:42,user_015,Developer,192.168.88.113,EU-Central,23,116.83,9,0,30,2,216.17,0,0,0,0.1329229280946743,0,0.0,0.3214153997914755,0.0817101526706315,12.98,LOW,Anomalous Behavioral Deviation
2026-09-02 23:38:45,user_062,Developer,192.168.21.39,EU-Central,23,61.34,9,0,13,2,105.3,0,0,0,0.1279978053906079,0,0.0,0.3131144472916384,0.0736309953541378,12.65,LOW,Anomalous Behavioral Deviation
2026-09-02 23:38:47,user_017,Developer,192.168.12.85,US-West,23,36.71,19,0,10,2,82.09,0,0,0,0.1338937628391849,0,0.0,0.3270788574753686,0.0776646508912236,13.05,LOW,Anomalous Behavioral Deviation
2026-09-02 23:38:49,user_037,DevOps,192.168.220.171,US-East,23,70.23,12,0,11,1,81.0,0,0,0,0.1341844611003479,0,0.0,0.3184579706781226,0.0908966854520202,13.07,LOW,Off-Hours Privilege Escalation
2026-09-02 23:38:51,user_092,Admin,192.168.206.147,US-East,23,15.92,10,1,30,1,62.18,0,0,0,0.165836263777652,0,0.0,0.3683897183928584,0.1475994493606064,15.38,LOW,Off-Hours Privilege Escalation
2026-09-02 23:38:53,user_058,DevOps,91.19.232.112,CN-Beijing,3,347.01,89,5,74,32,3419.11,1,1,1,0.7046352138347495,1,0.99,0.6135436357186466,0.3755797653328926,82.17,HIGH,Mass Data Exfiltration
2026-09-02 23:38:55,user_007,Analyst,192.168.186.191,US-West,23,56.92,20,1,17,3,13.05,0,0,0,0.1516714291259375,0,0.0,0.3647100523545112,0.0960916432074344,14.31,LOW,Anomalous Behavioral Deviation
2026-09-02 23:38:57,user_036,HR,192.168.97.70,US-West,23,19.63,12,1,20,0,95.14,0,0,0,0.1660213657607541,0,0.0,0.3815125306385479,0.1299679201490493,15.4,LOW,Anomalous Behavioral Deviation
2026-09-02 23:38:59,user_095,Analyst,185.161.5.121,KP-Pyongyang,23,3.47,59,20,2,0,2.31,1,1,1,0.6422452365648529,1,1.0,0.5609760020746901,0.1836145433548454,76.01,HIGH,Brute Force Authentication Attack
2026-09-02 23:39:01,user_084,Analyst,10.0.74.174,AP-South,23,443.37,98,2,102,38,7118.63,0,1,1,0.8704524420652322,1,0.99,0.6412926916149491,1.0,92.57,CRITICAL,Mass Data Exfiltration
2026-09-02 23:39:03,user_045,Developer,10.0.152.228,EU-Central,23,466.23,89,1,189,56,13143.82,1,0,1,0.8788453666645983,1,0.98,0.6767010623704597,0.9999999793397498,92.91,CRITICAL,Mass Data Exfiltration
